episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,policy_reward_min/a,policy_reward_min/p,policy_reward_max/a,policy_reward_max/p,policy_reward_mean/a,policy_reward_mean/p,hist_stats/episode_reward,hist_stats/episode_lengths,hist_stats/policy_a_reward,hist_stats/policy_p_reward,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/a/cur_kl_coeff,info/learner/a/cur_lr,info/learner/a/total_loss,info/learner/a/policy_loss,info/learner/a/vf_loss,info/learner/a/vf_explained_var,info/learner/a/kl,info/learner/a/entropy,info/learner/a/entropy_coeff,info/learner/p/cur_kl_coeff,info/learner/p/cur_lr,info/learner/p/total_loss,info/learner/p/policy_loss,info/learner/p/vf_loss,info/learner/p/vf_explained_var,info/learner/p/kl,info/learner/p/entropy,info/learner/p/entropy_coeff
46870032.69111297,46869232.02865072,46869638.12574076,405.0,9,4000,False,4000,9,1,0f34041196204da28c6ab1385854b1dc,2024-03-12_17-06-15,1710263175,405.8071858882904,405.8071858882904,50516,ip-172-31-36-245,172.31.36.245,405.8071858882904,4000,1,-359.3974708914757,221.7295605542789,46856967.15171051,248.30054201983518,919007.9612323124,232.10289282400856,"[46869232.02865072, 46869715.05534416, 46869522.93221863, 46869549.35596633, 46869638.75326847, 46869700.38849547, 46870032.69111297, 46869681.13760728, 46869670.78900277]","[405, 405, 405, 405, 405, 405, 405, 405, 405]","[287.01128312945366, 280.6103448867798, 372.85439813137054, -358.79262578487396, 152.84462566673756, 310.5798963904381, 87.97491854429245, 129.6125511676073, 79.06327432394028, 235.332215026021, 318.4026049375534, -95.47426643967628, 304.2509816288948, 256.41037856042385, 338.97131127119064, 385.7271274328232, 362.78245121240616, 295.4245015978813, 273.36951848864555, -7.497226506471634, 112.3407141417265, 89.84411588311195, 153.3996224552393, 296.5651526749134, 314.78179985284805, 385.9228919148445, 282.1178735643625, 387.50911325216293, 207.64459092915058, 344.73303282260895, 123.94053687155247, 3.411083072423935, 1.2464644610881805, 280.3646548166871, 387.48539036512375, 163.5683192908764, 390.4514172077179, 346.7138115763664, 245.83787813782692, 56.888353288173676, 336.28113770484924, 46856965.57611084, 311.0475930571556, 333.0768514275551, 393.2497148513794, 394.19326412677765, 380.0896375179291, 260.2920785844326, 297.64476305246353, 354.3578252196312, 398.083323597908, 278.71695679426193, 234.24626256525517, 376.5755318403244, -343.6861829459667, 183.7191013842821, 245.07333208620548, 9.390430957078934, 185.35417744517326, 140.66341097652912, 231.58841030299664, 358.4271374344826, -113.66221864521503, 319.3117023706436, 279.40280628204346, 332.25150430202484, 389.6818394064903, 324.8578859567642, 281.11918675899506, 190.25963386893272, 56.516521751880646, 212.0252782702446, 91.47941471636295, 245.2259532213211, 330.4068269729614, 358.0291649699211, 389.52734887599945, 326.2991299331188, 393.3374192714691, 203.0141525566578, 361.26406186819077, 273.91199104487896, -0.34404247999191284, -6.388541504740715, 304.21942684054375, 390.92106425762177, 198.5871051698923, 389.04766845703125, 304.9899370968342, 258.15136279165745, 7.433678478002548, 350.747956097126, 46856967.15171051, 323.34268152713776, 312.8819969892502, 396.11883920431137, 388.4710858464241, 379.52655279636383, 306.17554998397827, 294.9558154642582, 373.84986555576324, 391.66053688526154, 307.58490711450577, 364.20007687807083, 375.4082716703415, -345.68969589471817, 191.2864163070917, 284.5429374575615, 70.56824557483196, 167.9357651770115, 41.44428698718548, 238.83949756622314, 336.2563289999962, -79.97633174806833, 334.4370853304863, 244.73957587778568, 323.7012731432915, 389.0804358124733, 351.9183240532875, 308.4525302350521, 297.68149396777153, 18.03533762693405, 137.52925498783588, 109.21564610302448, 200.49855794012547, 364.6376151442528, 346.95608127117157, 387.68109053373337, 335.1910851597786, 391.0750166773796, 226.68259955197573, 354.1096027493477, 189.1148706972599, 31.158695057034492, -15.440444946289062, 209.57444038242102, 391.8811136484146, 103.33267213404179, 390.34034538269043, 301.3673609495163, 239.47463557124138, 9.008609548211098, 338.12720865011215, 46856965.392059326, 292.3969669342041, 232.0688176304102, 394.5738908648491, 393.113397359848, 369.562186896801, 285.75974214076996, 339.9748585820198, 370.4345958828926, 393.58911269903183, 287.0825027823448, 282.17086489498615, 358.5136575102806, -347.6293608248234, 145.2667987793684, 344.77481853961945, 17.425276428461075, 163.85296441614628, 130.5902045816183, 219.1522461771965, 320.95540076494217, -103.61482391506433, 317.1301966011524, 274.4727623164654, 335.1523041129112, 381.86288303136826, 302.0111762583256, 213.21155181527138, 253.8933436125517, 62.366235464811325, 209.76377518475056, 101.34619370102882, 182.88680769503117, 338.80161744356155, 364.372331738472, 383.93121457099915, 316.2808945477009, 379.487644135952, 252.66017153859138, 352.33975410461426, 184.81892584264278, 1.615554004907608, -15.395314991474152, 274.3282158821821, 390.9787010550499, 183.71868787705898, 388.3931517601013, 347.0978173613548, 181.79828725755215, 52.15812613070011, 359.2030174136162, 46856964.28820038, 302.09075552225113, 276.3776893019676, 394.4184330701828, 392.5850795507431, 362.69704353809357, 324.14791744947433, 354.0080513358116, 368.3994251489639, 399.38723289966583, 300.9453706741333, 327.41346031427383, 377.11355423927307, -359.3974708914757, 205.23973692953587, 260.5883613526821, 55.13495668768883, 162.1740448474884, 93.17876142263412, 233.9936627447605, 350.12657898664474, -76.57595452666283, 331.63863533735275, 241.32041622698307, 340.5858822464943, 385.20207464694977, 385.5691283941269, 213.07276935875416, 260.96215176582336, 71.79215508699417, 190.40851818025112, 79.58475333452225, 181.755860298872, 322.91239976882935, 342.29424780607224, 391.7844150662422, 295.03776010870934, 378.89048820734024, 230.4223993048072, 309.81425020098686, 251.9794963002205, 27.5277106910944, -48.801126167178154, 237.37453943490982, 390.75746577978134, 168.97102208435535, 386.3971080183983, 303.5042195916176, 280.4036711156368, 22.468427434563637, 363.78409069776535, 46856964.5687561, 332.3611408472061, 274.8801547586918, 395.22151070833206, 390.2491192817688, 365.01593858003616, 314.15811175107956, 339.3933802843094, 370.4732272028923, 393.51178723573685, 301.69987788796425, 312.34240686893463, 367.5856728553772, -346.70815590023994, 189.11906516551971, 315.68825620412827, -5.3732985109090805, 142.25303007662296, 83.80737163126469, 232.1660388559103, 371.64623987674713, -105.17895086854696, 342.2138170003891, 273.9546799957752, 322.9640479683876, 385.5176436305046, 362.4848276376724, 243.1066009104252, 294.7965752184391, 68.4734505712986, 136.13996869325638, 82.66051012277603, 217.5129876434803, 313.5258318185806, 370.7205931544304, 380.6998702287674, 321.2369965314865, 390.68169116973877, 287.58298164606094, 325.08545565605164, 157.9441023617983, 66.9834541529417, -51.149460554122925, 307.55961191654205, 390.56721103191376, 182.95215205848217, 387.9977720975876, 307.49227344989777, 301.66148886084557, 46.33352388441563, 342.60774379968643, 46856964.6434021, 312.5145636200905, 280.9504403471947, 393.80779504776, 384.1970155239105, 346.86440831422806, 299.5032138824463, 307.16966566443443, 367.1392130255699, 389.9043650627136, 315.87771904468536, 340.1656032204628, 346.606304705143, -338.68390852212906, 215.76219600439072, 246.52120757102966, 114.8196435123682, 163.79915864765644, 110.30587314069271, 227.63601505756378, 367.8323768377304, -99.83950298279524, 319.92140543460846, 263.7115183323622, 339.6815198659897, 391.37357461452484, 374.75084668397903, 204.1828417032957, 276.68767204880714, 62.87707296013832, 174.69998846948147, 120.40939445793629, 165.16031378507614, 286.12928876280785, 339.9305443763733, 379.674070417881, 314.52544578909874, 383.3052945137024, 296.18044993281364, 355.86868929862976, 211.79191482067108, 30.97853548824787, 15.971407517790794, 301.20616936683655, 391.70400512218475, 178.73091831803322, 390.66779178380966, 339.92794609069824, 269.9207736700773, 60.77284528315067, 350.2102234363556, 46856965.04962158, 302.6223238706589, 345.43873596191406, 396.2316307425499, 391.273244202137, 360.51553308963776, 309.06745594739914, 351.0102797150612, 373.70185923576355, 387.7247380018234, 309.1748678088188, 280.7052522748709, 366.77299600839615, -349.99469417333603, 173.22354128956795, 238.77980840206146, 101.95435445010662, 227.5739881694317, 68.77841334044933, 228.20798482000828, 323.69615936279297, -137.11262171715498, 339.3960562348366, 224.19539187848568, 345.04423075914383, 389.76632910966873, 347.06260907649994, 209.0647927224636, 229.03037609159946, 80.22969284653664, 117.54432992637157, 84.52710439264774, 164.595955863595, 317.53753611445427, 328.703961789608, 390.21575379371643, 330.43031817674637, 383.5635116100311, 251.0689482241869, 363.31421744823456, 234.4928634315729, 58.50217762589455, -22.593588575720787, 269.82901126146317, 390.12114387750626, 193.7700583189726, 388.6514755487442, 367.8347907066345, 291.14066848158836, 41.238707810640335, 344.678379714489, 46856965.50856018, 317.93992134928703, 281.50490941107273, 394.9064198732376, 395.4432097673416, 356.00875717401505, 320.436339199543, 371.6835808157921, 373.118354678154, 388.90064430236816, 291.7462505996227, 283.74312114715576, 369.61923491954803, -325.04349571466446, 198.17378237843513, 351.10635966062546, 124.13890942931175, 144.6862950772047, 166.70746366679668, 237.36409957706928, 346.86374032497406, -90.00764799118042, 350.0526964664459, 200.49229969084263, 280.39516139030457, 386.6696419119835, 312.6602012217045, 304.78996136784554, 291.62822583317757, 81.638262540102, 186.69975724816322, 121.95533449947834, 203.6173989623785, 265.90955643355846, 347.05259895324707, 376.8138156533241, 225.48205888271332, 394.7361772656441, 197.30466458946466, 322.03997457027435, 153.93573513627052, 29.406630277633667, -23.469543248414993, 243.28361977636814, 391.15224903821945, 188.85805588960648, 389.05436503887177, 268.1997023075819, 295.9201089143753, 65.73112164437771, 347.59415793418884, 46856965.89907837, 301.4032130539417, 306.507664501667, 394.05040258169174, 391.43001943826675, 359.4830178618431, 315.14079278707504, 337.18285220861435, 371.3041555285454, 394.91039431095123]","[223.9112704883294, 239.2269215954022, 224.1037709503509, 221.7295605542789, 231.57014865683158, 234.33845605889854, 248.30054201983518, 230.97005621465968, 234.7753088774908]",5.563996965007405,5.41066831423324,2.9379000993884525,3968,4000,60354.099,6056.197,337268.227,1866.41,57.8191304347826,53.6217391304348,0.0,0.00013020833333333333,0.20000000298023224,4.999999873689376e-05,4106711200000.0,-0.0041440297,4106711200000.0,-0.018518768,0.0077179465,2.390182,0.0,0.20000000298023224,4.999999873689376e-05,535.21313,-0.023538316,535.2307,-1.0671154e-05,0.029519938,2.743043,0.0
