Month,Susceptibles,Infected,Recovered,Vaccinated (% of population),Deaths (thousands),Mean Unemployment Rate (%),US Debt (USD),US GDP (USD),Post-productivity (trillion $),Current Subsidy Quantitative Policy Level,Total Subsidies (USD),US Tax Wedge ('%' of GDP),US Federal Deficit (USD),US Federal Interest Payment (USD),Federal Reserve Fund Rate (%),US Treasury Yield Long Term (%),US Government Revenue (USD),US Health Index,Defense Imperialism Spending (USD),Income Security Spending (USD),Social Security Spending (USD),Medicare Medicaid Spending (USD),Federal Reserve Balance Sheet (USD),Inflation,US Treasury Yield,Defense Imperialism Index,Income Security Index,Social Security Index,Medicare Medicaid Index,Inflation Index,US Treasury Yield Index,Health Index,Economic Index,Reward,Reward Social Welfare
18.0,119300140.0,1300928.5,208136850.0,53.29328424653029,656.723,4.832755890561769,16312008310854.623,21009879102734.984,20.021545795584,10,468338948821.91736,16.304409503936764,-583526356584.7058,498569480000.0,0.75,2.2502399237264603,4519631000000.0,[400.7279],666076800000.0,322764280000.0,1035358900000.0,1253594600000.0,4245678227252.6016,0.025550620954018624,0.022502399237264603,[2.7753198],[0.28657112],[11.220824],[0.95921665],[0.],[0.],[400.7279],[530.74725],0.7400414122373535,0.7400414122373535
19.0,107732200.0,1157470.0,219848240.0,56.01269796940612,715.285,4.607877662642359,16358218719688.256,21009879102734.984,20.021545795584,5,495358503561.6433,16.304409503936764,-537315947751.07666,528788000000.0,1.25,2.2502399237264603,4519631000000.0,[417.98926],666076800000.0,322764280000.0,1035358900000.0,1253594600000.0,4263691263745.752,0.025550620954018624,0.022502399237264603,[2.7753198],[0.28657112],[11.220824],[0.95921665],[0.],[0.],[417.98926],[561.50635],0.6066822413200343,0.6066822413200343
20.0,99582300.0,836743.7,228318880.0,57.95070867334938,757.574,4.360939612454074,16413975995243.428,21009879102734.984,20.021545795584,11,531384576547.9446,16.304409503936764,-481558672195.90814,559103000000.0,1.5,2.2502399237264603,4519631000000.0,[438.9049],666076800000.0,322764280000.0,1035358900000.0,1253594600000.0,4290710818485.4775,0.025550620954018624,0.022502399237264603,[2.7753198],[0.28657112],[11.220824],[0.95921665],[0.],[0.],[438.9049],[592.3877],0.703933117131887,0.703933117131887
21.0,90486216.0,981991.1,237269710.0,60.09289418261081,793.507,4.173872356117267,16451715816327.115,21009879102734.984,20.021545795584,14,549397613041.0952,16.304409503936764,-443818851112.22174,589498550000.0,1.25,2.2502399237264603,4519631000000.0,[461.24792],666076800000.0,322764280000.0,1035358900000.0,1253594600000.0,4308723854978.628,0.025550620954018624,0.022502399237264603,[2.7753198],[0.28657112],[11.220824],[0.95921665],[0.],[0.],[461.24792],[623.3999],0.9751323180796135,0.9751323180796135
22.0,81526500.0,1363545.1,245847890.0,61.98222416181527,839.6,4.008553123516181,16516460676541.516,21009879102734.984,20.021545795584,3,594430204273.9718,16.304409503936764,-379073990897.8242,619975500000.0,1.5,2.2502399237264603,4519631000000.0,[481.3094],666076800000.0,322764280000.0,1035358900000.0,1253594600000.0,4317730373225.203,0.025550620954018624,0.022502399237264603,[2.7753198],[0.28657112],[11.220824],[0.95921665],[0.],[0.],[481.3094],[654.49133],0.6979502833119506,0.6979502833119506
23.0,72049570.0,1562546.8,255125810.0,63.776879330220005,911.906,3.8007544587585693,16516108694787.557,21009879102734.984,20.021545795584,14,603436722520.5471,16.304409503936764,-379425972651.77997,650502000000.0,1.75,2.2502399237264603,4519631000000.0,[495.48438],666076800000.0,322764280000.0,1035358900000.0,1253594600000.0,4317730373225.203,0.025550620954018624,0.022502399237264603,[2.7753198],[0.28657112],[11.220824],[0.95921665],[0.],[0.],[495.48438],[685.6312],0.6044926976131939,0.6044926976131939
24.0,67197770.0,798786.2,260741380.0,64.70573598209462,962.349,3.6366063718673693,16387212868803.562,21009879102734.984,20.021545795584,12,639462795506.8484,16.304409503936764,-508321798635.77765,680962950000.0,2.5,2.2502399237264603,4519631000000.0,[514.56903],666076800000.0,322764280000.0,1035358900000.0,1253594600000.0,4290710818485.4775,0.025550620954018624,0.022502399237264603,[2.7753198],[0.28657112],[11.220824],[0.95921665],[0.],[0.],[514.56903],[716.58746],0.9909279983261796,0.9909279983261796
25.0,64686650.0,338151.28,263713100.0,65.26003042496626,983.698,3.5392391427096594,16393593899951.826,22340648328573.418,21.025959968768,5,675488868493.1497,16.304409503936764,-501940767487.5173,717413900000.0,2.5,2.9300237690640163,3853618000000.0,[540.1871],659348060000.0,329054650000.0,1039460200000.0,1251233000000.0,4317730373225.203,0.030403449030315957,0.029300237690640163,[5.5226035],[0.48914585],[22.26316],[1.8641093],[0.],[0.],[540.1871],[748.9886],1.0092930617334483,1.0092930617334483
26.0,62413430.0,249165.27,266075330.0,65.7945498443812,996.165,3.498338780002487,16439916379981.016,22340648328573.418,21.025959968768,13,711514941479.4509,16.304409503936764,-455618287458.332,756960460000.0,2.0,2.9300237690640163,3853618000000.0,[567.79974],659348060000.0,329054650000.0,1039460200000.0,1251233000000.0,4272697781992.327,0.030403449030315957,0.029300237690640163,[5.5226035],[0.48914585],[22.26316],[1.8641093],[0.],[0.],[567.79974],[782.05804],0.9647269705924845,0.9647269705924845
27.0,60729308.0,234509.77,267780340.0,66.15854558133782,1006.308,3.4974234611866315,16468396679290.965,22340648328573.418,21.025959968768,11,729527977972.6016,16.304409503936764,-427137988148.3864,796595800000.0,2.25,2.9300237690640163,3853618000000.0,[595.9343],659348060000.0,329054650000.0,1039460200000.0,1251233000000.0,4290710818485.4775,0.030403449030315957,0.029300237690640163,[5.5226035],[0.48914585],[22.26316],[1.8641093],[0.],[0.],[595.9343],[815.1492],1.0048994838449268,1.0048994838449268
28.0,59341896.0,281249.2,269125470.0,66.40928879040531,1015.739,3.5078828570538243,16515188320403.363,22340648328573.418,21.025959968768,6,765554050958.9028,16.304409503936764,-380346347035.991,836302000000.0,2.25,2.9300237690640163,3853618000000.0,[624.22894],659348060000.0,329054650000.0,1039460200000.0,1251233000000.0,4353756446211.504,0.030403449030315957,0.029300237690640163,[5.5226035],[0.48914585],[22.26316],[1.8641093],[0.],[0.],[624.22894],[848.2289],1.047453300794798,1.047453300794798
29.0,57556330.0,333244.34,270865860.0,66.73557911099005,1029.424,3.553254562823231,16547185055383.701,22340648328573.418,21.025959968768,2,792573605698.6288,16.304409503936764,-348349612055.6528,876124050000.0,2.25,2.9300237690640163,3853618000000.0,[651.56805],659348060000.0,329054650000.0,1039460200000.0,1251233000000.0,4362762964458.079,0.030403449030315957,0.029300237690640163,[5.5226035],[0.48914585],[22.26316],[1.8641093],[0.],[0.],[651.56805],[881.29095],0.9667448331323819,0.9667448331323819
30.0,55920310.0,310226.34,272531550.0,67.02828158100266,1044.064,3.632379904726293,16594320564007.518,22340648328573.418,21.025959968768,14,828599678684.93,16.304409503936764,-301214103431.8373,916037200000.0,3.25,2.9300237690640163,3853618000000.0,[678.6927],659348060000.0,329054650000.0,1039460200000.0,1251233000000.0,4362762964458.079,0.030403449030315957,0.029300237690640163,[5.5226035],[0.48914585],[22.26316],[1.8641093],[0.],[0.],[678.6927],[914.33014],0.959132639105217,0.959132639105217
31.0,53861844.0,274260.53,274635520.0,67.47526622393019,1056.679,3.7006932902744323,16608605124857.443,22340648328573.418,21.025959968768,7,837606196931.5054,26.304409503936764,-286929542581.9076,956014900000.0,3.5,2.9300237690640163,3853618000000.0,[706.2724],659348060000.0,329054650000.0,1039460200000.0,1251233000000.0,4353756446211.504,0.030403449030315957,0.029300237690640163,[5.5226035],[0.48914585],[22.26316],[1.8641093],[0.],[0.],[706.2724],[947.33136],1.0398110315684355,1.0398110315684355
32.0,51831344.0,232140.61,276722800.0,67.94681998288266,1066.846,3.6760529929258294,16646853964675.877,22340648328573.418,21.025959968768,10,864625751671.2313,16.304409503936764,-248288248679.83926,996078650000.0,3.5,2.9300237690640163,3853618000000.0,[734.4015],659348060000.0,329054650000.0,1039460200000.0,1251233000000.0,4389782519197.8047,0.030403449030315957,0.029300237690640163,[5.5226035],[0.48914585],[22.26316],[1.8641093],[0.],[0.],[734.4015],[980.3102],1.0326475560156267,1.0326475560156267
